serial_number,deploy_date,floor,hive_num,latitude,longitude,main_date,manuf_date,retired,sensor_type,vendor,wing,lat_long
9ba11018-750c-11e6-834d-5fcfed080ab0,2015-11-19 09:07:19+0000,68,1,-57.39323,62.3993,2016-05-26 23:41:50+0000,2015-11-15 04:41:07+0000,FALSE,Temperature,Shadow Council,West-1F,"-57.39323,62.3993"
9ba57d54-750c-11e6-834d-5fcfed080ab0,2016-03-25 19:51:18+0000,31,3,37.06471,-97.7278,2016-05-04 11:37:49+0000,2015-10-05 02:20:52+0000,FALSE,Motion/Humidity,Silence,South-West-1A,"37.06471,-97.7278"
9ba35acb-750c-11e6-834d-5fcfed080ab0,2016-03-26 07:29:37+0000,18,3,-72.73243,-9.9657,2016-04-10 13:10:31+0000,2015-05-12 14:54:49+0000,TRUE,Temperature/Motion/Humidity,Shadow Council,East-1C,"-72.73243,-9.9657"
9b99e3fa-750c-11e6-834d-5fcfed080ab0,2015-10-11 05:46:34+0000,76,3,62.06425,-57.0742,2015-12-14 22:55:11+0000,2014-02-19 18:14:39+0000,FALSE,Humidity,Valhalla,South-West-1D,"62.06425,-57.0742"
9ba3cf28-750c-11e6-834d-5fcfed080ab0,2015-10-20 18:07:41+0000,51,2,19.58222,153.3624,2016-08-08 18:17:12+0000,2014-01-17 02:01:07+0000,FALSE,Motion/Humidity,Silence,West-1B,"19.58222,153.3624"
9ba57d22-750c-11e6-834d-5fcfed080ab0,2015-11-27 13:05:04+0000,98,1,87.32727,-147.2444,2016-07-01 04:13:45+0000,2014-05-26 15:58:30+0000,FALSE,Temperature/Motion,Shadow Council,North-East-1B,"87.32727,-147.2444"
9ba2974b-750c-11e6-834d-5fcfed080ab0,2015-10-27 04:48:23+0000,16,1,-34.71261,85.9988,2016-03-03 10:11:37+0000,2015-02-04 21:35:56+0000,FALSE,Motion/Humidity,Germ,South-East-1F,"-34.71261,85.9988"
9b9e50ca-750c-11e6-834d-5fcfed080ab0,2016-02-20 02:59:06+0000,27,3,-37.25191,-22.9367,2016-05-08 04:35:22+0000,2015-11-29 15:23:59+0000,FALSE,Humidity,Silence,West-1G,"-37.25191,-22.9367"
9b9d3f6a-750c-11e6-834d-5fcfed080ab0,2016-02-20 06:08:11+0000,79,2,-74.54185,44.5055,2016-08-02 10:11:48+0000,2014-12-25 01:49:29+0000,FALSE,Temperature/Motion/Humidity,Twilight,North-1B,"-74.54185,44.5055"
9ba221d7-750c-11e6-834d-5fcfed080ab0,2015-11-22 01:14:42+0000,3,2,-86.34499,-47.8811,2016-07-16 04:07:32+0000,2014-06-05 23:30:46+0000,FALSE,Temperature,Parallel,North-East-1G,"-86.34499,-47.8811"
9ba0e917-750c-11e6-834d-5fcfed080ab0,2016-08-01 07:22:48+0000,36,1,32.73579,41.7027,2016-08-14 17:02:09+0000,2016-06-16 03:25:13+0000,FALSE,Temperature/Motion/Humidity,Germ,North-1G,"32.73579,41.7027"
9ba5a4a5-750c-11e6-834d-5fcfed080ab0,2015-10-31 06:48:44+0000,66,3,73.75226,30.6835,2016-07-05 02:31:04+0000,2014-12-24 13:23:05+0000,FALSE,Temperature/Motion/Humidity,Furor,South-West-1E,"73.75226,30.6835"
9ba5cb8c-750c-11e6-834d-5fcfed080ab0,2016-07-13 00:57:54+0000,61,3,40.15346,94.6336,2016-08-25 04:18:22+0000,2015-10-28 05:02:35+0000,FALSE,Temperature/Humidity,Twilight,South-East-1G,"40.15346,94.6336"
9ba3a7fa-750c-11e6-834d-5fcfed080ab0,2016-07-04 16:44:54+0000,45,1,-74.1853,-100.047,2016-07-21 22:58:47+0000,2016-06-12 15:51:40+0000,FALSE,Temperature,Crew of Iron,North-East-1E,"-74.1853,-100.047"
9ba5cafe-750c-11e6-834d-5fcfed080ab0,2016-02-26 13:57:51+0000,57,1,-56.25047,42.1155,2016-06-13 23:35:21+0000,2014-05-13 07:04:02+0000,FALSE,Temperature/Motion,Hydro,South-East-1D,"-56.25047,42.1155"
9ba46bc3-750c-11e6-834d-5fcfed080ab0,2016-05-29 19:37:06+0000,93,1,11.06876,87.4963,2016-08-06 10:00:29+0000,2013-12-24 06:11:43+0000,FALSE,Motion/Humidity,Valhalla,West-1B,"11.06876,87.4963"
9ba57d62-750c-11e6-834d-5fcfed080ab0,2015-09-04 10:15:41+0000,11,1,75.20295,19.6446,2016-04-30 11:22:38+0000,2014-03-11 06:32:35+0000,FALSE,Humidity,Germ,North-1A,"75.20295,19.6446"
9ba09ac7-750c-11e6-834d-5fcfed080ab0,2016-08-21 09:13:30+0000,39,3,-69.84837,84.8576,2016-08-23 17:59:36+0000,2015-07-07 18:50:03+0000,FALSE,Motion/Humidity,Furor,South-East-1G,"-69.84837,84.8576"
9ba4e112-750c-11e6-834d-5fcfed080ab0,2016-08-30 13:29:36+0000,54,2,58.07611,146.374,2016-08-30 23:13:12+0000,2014-11-11 04:28:00+0000,FALSE,Temperature/Motion/Humidity,Clone,North-1D,"58.07611,146.374"
9ba296b0-750c-11e6-834d-5fcfed080ab0,2015-12-18 19:22:41+0000,26,2,40.29074,-83.8579,2016-07-25 07:56:57+0000,2014-01-08 05:27:52+0000,FALSE,Humidity,Parallel,North-East-1A,"40.29074,-83.8579"
9ba24915-750c-11e6-834d-5fcfed080ab0,2016-05-10 05:01:11+0000,98,3,-87.62045,-43.2027,2016-08-11 11:13:30+0000,2014-11-05 10:49:03+0000,FALSE,Motion,Silence,South-1F,"-87.62045,-43.2027"
9b988469-750c-11e6-834d-5fcfed080ab0,2015-10-05 04:56:40+0000,14,3,53.93248,60.7291,2016-01-30 13:48:47+0000,2014-01-01 13:33:10+0000,FALSE,Motion/Humidity,Lightning,West-1F,"53.93248,60.7291"
9ba4e16b-750c-11e6-834d-5fcfed080ab0,2016-02-18 14:01:32+0000,32,2,-34.69,170.3924,2016-08-15 02:46:16+0000,2015-10-09 14:09:07+0000,FALSE,Temperature/Humidity,Valhalla,North-West-1C,"-34.69,170.3924"
9ba2e4c5-750c-11e6-834d-5fcfed080ab0,2015-10-02 21:30:36+0000,95,1,-57.37482,87.9987,2016-02-24 23:25:27+0000,2015-03-03 07:38:23+0000,FALSE,Temperature/Motion,Parallel,South-1G,"-57.37482,87.9987"
9ba3f70d-750c-11e6-834d-5fcfed080ab0,2016-05-02 14:12:35+0000,76,3,21.82635,4.43,2016-06-10 03:13:45+0000,2014-01-08 03:04:31+0000,FALSE,Motion/Humidity,Silence,South-East-1E,"21.82635,4.43"
9ba04c9e-750c-11e6-834d-5fcfed080ab0,2015-12-05 17:52:40+0000,3,2,-75.92535,-171.417,2016-06-11 16:37:35+0000,2014-02-25 03:49:18+0000,FALSE,Temperature,Silence,South-West-1A,"-75.92535,-171.417"
9ba10ff8-750c-11e6-834d-5fcfed080ab0,2016-06-16 11:28:13+0000,18,1,68.87388,2.7955,2016-08-07 15:26:53+0000,2014-06-12 08:20:02+0000,TRUE,Temperature/Motion,Valhalla,North-West-1D,"68.87388,2.7955"
9ba332f7-750c-11e6-834d-5fcfed080ab0,2016-04-13 17:50:00+0000,63,3,48.66938,-55.1536,2016-05-04 01:12:07+0000,2016-04-02 19:09:32+0000,FALSE,Humidity,Valhalla,West-1G,"48.66938,-55.1536"
9ba30bb7-750c-11e6-834d-5fcfed080ab0,2015-10-25 20:52:25+0000,57,2,29.29574,174.0187,2016-05-16 15:43:26+0000,2014-03-30 07:45:47+0000,FALSE,Temperature,Chaos Assembly,North-West-1F,"29.29574,174.0187"
9b9c2de5-750c-11e6-834d-5fcfed080ab0,2016-03-23 19:46:04+0000,56,1,10.23474,177.3952,2016-05-05 22:02:37+0000,2015-11-09 21:55:51+0000,FALSE,Temperature/Humidity,Crew of Iron,South-1G,"10.23474,177.3952"
9ba46b98-750c-11e6-834d-5fcfed080ab0,2016-03-13 21:51:10+0000,73,3,7.7864,-23.4359,2016-04-01 18:14:57+0000,2015-08-27 18:37:36+0000,FALSE,Temperature/Motion,Silence,North-1B,"7.7864,-23.4359"
9ba61984-750c-11e6-834d-5fcfed080ab0,2016-05-23 18:39:41+0000,65,3,-38.25581,-136.4642,2016-07-15 07:37:45+0000,2014-11-14 23:01:29+0000,FALSE,Motion,Valhalla,North-West-1G,"-38.25581,-136.4642"
9ba26f84-750c-11e6-834d-5fcfed080ab0,2015-10-05 06:19:23+0000,88,2,-69.26706,-42.5352,2016-08-08 00:12:59+0000,2014-07-20 17:51:40+0000,FALSE,Temperature,Parallel,South-1A,"-69.26706,-42.5352"
9ba444ae-750c-11e6-834d-5fcfed080ab0,2015-10-27 17:24:03+0000,46,2,-2.48272,131.7581,2016-05-27 22:33:54+0000,2014-12-07 19:17:26+0000,FALSE,Temperature/Motion,Furor,North-East-1D,"-2.48272,131.7581"
9ba57d02-750c-11e6-834d-5fcfed080ab0,2015-09-18 13:31:29+0000,31,1,-38.95196,-175.1046,2016-08-10 13:12:42+0000,2014-10-16 08:29:29+0000,FALSE,Humidity,Twilight,South-West-1D,"-38.95196,-175.1046"
9ba3f697-750c-11e6-834d-5fcfed080ab0,2015-10-23 12:41:02+0000,8,3,30.26282,-53.9119,2016-02-04 06:03:42+0000,2015-04-20 18:19:14+0000,FALSE,Temperature/Motion/Humidity,Furor,North-West-1D,"30.26282,-53.9119"
9b9db4a0-750c-11e6-834d-5fcfed080ab0,2015-09-15 15:57:51+0000,47,3,6.89039,-111.3974,2016-07-28 23:27:46+0000,2014-01-04 13:43:11+0000,FALSE,Temperature,Silence,South-West-1D,"6.89039,-111.3974"
9ba2e598-750c-11e6-834d-5fcfed080ab0,2016-05-11 09:19:09+0000,56,2,-17.46065,-96.1818,2016-08-06 02:39:52+0000,2015-01-11 15:32:32+0000,FALSE,Temperature/Humidity,Chaos Assembly,West-1D,"-17.46065,-96.1818"
9ba3a841-750c-11e6-834d-5fcfed080ab0,2015-11-01 13:31:56+0000,89,2,-33.0468,145.2926,2016-05-17 07:09:10+0000,2014-01-19 16:25:48+0000,FALSE,Temperature,Phantom,South-East-1E,"-33.0468,145.2926"
9b9d3f62-750c-11e6-834d-5fcfed080ab0,2016-08-27 05:24:09+0000,58,2,13.59028,105.2344,2016-08-29 15:20:14+0000,2015-11-28 19:08:25+0000,FALSE,Temperature,Germ,West-1B,"13.59028,105.2344"
9ba30ca6-750c-11e6-834d-5fcfed080ab0,2015-11-24 22:41:43+0000,65,3,-85.98182,129.1887,2016-04-03 19:28:59+0000,2014-05-18 06:21:25+0000,FALSE,Temperature/Humidity,Parallel,North-West-1A,"-85.98182,129.1887"
9ba15e09-750c-11e6-834d-5fcfed080ab0,2016-02-10 10:10:33+0000,53,3,-79.0729,54.6541,2016-08-31 17:25:00+0000,2014-01-30 12:09:04+0000,FALSE,Motion,Silence,North-1G,"-79.0729,54.6541"
9ba50842-750c-11e6-834d-5fcfed080ab0,2015-12-26 11:10:00+0000,30,1,-81.04904,5.9851,2016-02-24 22:44:27+0000,2014-09-30 23:40:59+0000,FALSE,Temperature/Motion,Phantom,South-East-1D,"-81.04904,5.9851"
9ba33374-750c-11e6-834d-5fcfed080ab0,2016-05-26 03:38:52+0000,29,2,-67.53625,4.312,2016-08-17 20:30:09+0000,2016-01-14 09:47:32+0000,FALSE,Temperature/Humidity,Germ,South-1A,"-67.53625,4.312"
9ba2e4ab-750c-11e6-834d-5fcfed080ab0,2016-07-01 15:31:42+0000,57,3,-72.9947,81.7207,2016-07-21 15:21:00+0000,2014-04-13 14:29:46+0000,FALSE,Temperature/Motion/Humidity,Chaos Assembly,East-1E,"-72.9947,81.7207"
9ba1d37f-750c-11e6-834d-5fcfed080ab0,2016-07-01 02:31:04+0000,71,2,-60.95754,-131.6853,2016-08-30 12:43:20+0000,2015-09-01 09:08:18+0000,FALSE,Humidity,Silence,North-1D,"-60.95754,-131.6853"
9ba13705-750c-11e6-834d-5fcfed080ab0,2016-08-02 14:23:42+0000,31,3,-88.54622,-124.3888,2016-08-23 21:04:27+0000,2014-08-19 04:09:16+0000,FALSE,Temperature/Motion,Clone,East-1C,"-88.54622,-124.3888"
9ba3812d-750c-11e6-834d-5fcfed080ab0,2015-11-04 12:46:16+0000,20,3,-81.63561,-110.0621,2016-07-06 04:59:42+0000,2014-12-31 15:16:47+0000,FALSE,Motion,Hydro,North-1D,"-81.63561,-110.0621"
9ba3a859-750c-11e6-834d-5fcfed080ab0,2016-07-11 12:47:27+0000,52,1,-40.72108,-11.7303,2016-07-29 07:09:18+0000,2015-08-25 05:22:53+0000,FALSE,Temperature/Humidity,Hydro,West-1D,"-40.72108,-11.7303"
9ba3a831-750c-11e6-834d-5fcfed080ab0,2015-11-19 22:10:38+0000,75,3,40.95302,-43.4266,2016-01-26 04:49:35+0000,2014-10-04 17:13:47+0000,FALSE,Humidity,Clone,North-East-1C,"40.95302,-43.4266"
9ba57d46-750c-11e6-834d-5fcfed080ab0,2015-11-13 12:19:05+0000,2,1,13.47044,159.38,2016-02-02 17:08:39+0000,2014-02-13 00:40:35+0000,FALSE,Temperature/Humidity,Lightning,North-East-1D,"13.47044,159.38"
9ba5082e-750c-11e6-834d-5fcfed080ab0,2016-07-06 09:00:38+0000,51,2,70.56241,-154.4721,2016-08-21 13:14:34+0000,2014-12-26 02:06:44+0000,FALSE,Temperature/Motion/Humidity,Valhalla,West-1F,"70.56241,-154.4721"
9ba5a3e7-750c-11e6-834d-5fcfed080ab0,2015-09-07 06:36:22+0000,20,3,-82.20168,114.5474,2016-03-01 05:04:14+0000,2014-08-12 19:13:08+0000,FALSE,Temperature/Motion/Humidity,Germ,North-1C,"-82.20168,114.5474"
9b9ec61a-750c-11e6-834d-5fcfed080ab0,2016-06-08 11:23:48+0000,90,3,-75.16225,144.2641,2016-07-03 00:52:48+0000,2016-05-23 14:19:54+0000,FALSE,Temperature,Hydro,North-East-1A,"-75.16225,144.2641"
9ba296fc-750c-11e6-834d-5fcfed080ab0,2016-05-29 11:58:21+0000,45,1,-29.5774,-95.7831,2016-07-24 05:13:17+0000,2016-04-03 00:56:41+0000,FALSE,Humidity,Hydro,North-1F,"-29.5774,-95.7831"
9ba41d70-750c-11e6-834d-5fcfed080ab0,2015-10-19 02:40:31+0000,47,3,-36.02539,-76.3724,2015-10-24 11:01:31+0000,2015-04-24 02:27:47+0000,FALSE,Temperature/Motion,Parallel,North-East-1B,"-36.02539,-76.3724"
9ba55636-750c-11e6-834d-5fcfed080ab0,2015-10-31 16:36:33+0000,17,2,-22.0167,1.8019,2016-01-07 11:11:04+0000,2014-08-14 08:30:46+0000,FALSE,Humidity,Silence,North-1F,"-22.0167,1.8019"
9b9db48d-750c-11e6-834d-5fcfed080ab0,2016-05-03 13:40:05+0000,86,2,60.07394,56.0054,2016-07-14 11:46:09+0000,2014-08-05 17:01:13+0000,FALSE,Temperature,Furor,North-West-1A,"60.07394,56.0054"
9ba11037-750c-11e6-834d-5fcfed080ab0,2016-04-11 15:17:18+0000,52,1,44.77297,33.0986,2016-08-26 01:27:02+0000,2015-04-24 07:45:39+0000,FALSE,Temperature,Hydro,West-1G,"44.77297,33.0986"
9ba333a5-750c-11e6-834d-5fcfed080ab0,2016-01-13 21:42:53+0000,98,3,-81.14535,17.9769,2016-08-04 10:57:31+0000,2014-08-13 02:58:01+0000,TRUE,Temperature/Motion/Humidity,Parallel,South-West-1C,"-81.14535,17.9769"
9ba30c58-750c-11e6-834d-5fcfed080ab0,2016-02-11 01:07:04+0000,64,1,43.05497,-123.8687,2016-03-06 11:22:55+0000,2014-10-23 22:33:30+0000,FALSE,Temperature/Motion/Humidity,Lightning,West-1G,"43.05497,-123.8687"
9ba5a426-750c-11e6-834d-5fcfed080ab0,2016-04-05 21:39:36+0000,54,3,12.85412,-41.6337,2016-04-22 14:27:24+0000,2015-02-23 22:23:25+0000,TRUE,Temperature/Motion,Phantom,South-West-1E,"12.85412,-41.6337"
9ba24868-750c-11e6-834d-5fcfed080ab0,2016-04-29 20:21:54+0000,70,2,81.91935,-46.9659,2016-07-27 17:53:45+0000,2015-02-01 21:29:56+0000,FALSE,Temperature/Humidity,Phantom,West-1D,"81.91935,-46.9659"
9ba5cb93-750c-11e6-834d-5fcfed080ab0,2015-11-28 04:53:12+0000,80,3,-58.99016,-47.6388,2016-07-07 05:18:57+0000,2015-01-09 02:06:02+0000,FALSE,Motion/Humidity,Furor,North-West-1F,"-58.99016,-47.6388"
9ba57d29-750c-11e6-834d-5fcfed080ab0,2016-07-16 19:57:09+0000,97,2,-52.83108,55.5374,2016-07-19 23:28:34+0000,2016-03-30 19:15:46+0000,FALSE,Temperature,Grime,East-1F,"-52.83108,55.5374"
9ba3a8b1-750c-11e6-834d-5fcfed080ab0,2016-08-10 09:10:31+0000,69,2,-19.25805,7.9477,2016-08-11 19:29:21+0000,2015-10-02 09:27:02+0000,FALSE,Humidity,Grime,North-1A,"-19.25805,7.9477"
9ba30bb3-750c-11e6-834d-5fcfed080ab0,2015-09-27 21:50:34+0000,47,1,-10.51479,-162.4727,2015-12-12 00:09:25+0000,2015-04-07 04:41:16+0000,FALSE,Motion,Phantom,West-1B,"-10.51479,-162.4727"
9ba49316-750c-11e6-834d-5fcfed080ab0,2015-11-06 14:17:16+0000,65,1,88.89092,45.235,2016-08-04 01:44:15+0000,2014-11-22 00:20:32+0000,FALSE,Temperature/Motion,Valhalla,North-West-1B,"88.89092,45.235"
9ba57cbe-750c-11e6-834d-5fcfed080ab0,2016-06-24 01:17:02+0000,5,3,-39.84471,-98.2683,2016-08-10 08:27:54+0000,2014-04-05 18:41:39+0000,FALSE,Motion,Valhalla,North-1B,"-39.84471,-98.2683"
9ba1fad3-750c-11e6-834d-5fcfed080ab0,2015-10-01 22:06:01+0000,26,1,-18.07997,-48.3191,2016-03-30 05:54:03+0000,2014-01-09 03:13:18+0000,FALSE,Temperature/Humidity,Twilight,West-1F,"-18.07997,-48.3191"
9ba41dde-750c-11e6-834d-5fcfed080ab0,2015-10-18 22:15:45+0000,66,3,-65.70348,119.4499,2016-06-20 08:10:19+0000,2014-09-23 23:02:46+0000,FALSE,Temperature/Humidity,Parallel,West-1D,"-65.70348,119.4499"
9ba5a4bc-750c-11e6-834d-5fcfed080ab0,2016-02-14 16:16:43+0000,2,2,77.02104,-62.2128,2016-04-07 08:16:48+0000,2015-11-02 00:32:39+0000,FALSE,Humidity,Clone,East-1B,"77.02104,-62.2128"
9ba3a89a-750c-11e6-834d-5fcfed080ab0,2015-11-05 21:50:01+0000,69,1,-66.91992,51.6955,2016-08-12 05:23:15+0000,2015-06-24 14:19:39+0000,FALSE,Temperature/Humidity,Clone,South-East-1E,"-66.91992,51.6955"
9ba640bf-750c-11e6-834d-5fcfed080ab0,2016-01-24 05:19:27+0000,25,3,-48.41365,-98.839,2016-03-30 03:48:34+0000,2015-08-17 21:55:45+0000,FALSE,Temperature,Parallel,South-1C,"-48.41365,-98.839"
9ba640f6-750c-11e6-834d-5fcfed080ab0,2016-03-15 18:23:08+0000,90,3,86.49894,-95.6034,2016-03-31 00:39:14+0000,2015-03-28 18:30:35+0000,FALSE,Temperature/Humidity,Silence,North-West-1G,"86.49894,-95.6034"
9ba5a49d-750c-11e6-834d-5fcfed080ab0,2016-04-11 22:36:52+0000,7,3,48.52204,158.5212,2016-05-20 15:21:29+0000,2015-07-18 21:23:24+0000,FALSE,Temperature/Motion,Germ,North-East-1B,"48.52204,158.5212"
9ba15e30-750c-11e6-834d-5fcfed080ab0,2016-01-25 10:39:35+0000,92,2,-0.10822,-63.0452,2016-03-13 10:45:31+0000,2015-11-26 18:33:29+0000,FALSE,Motion/Humidity,Clone,South-1E,"-0.10822,-63.0452"
9ba2969d-750c-11e6-834d-5fcfed080ab0,2015-11-08 11:04:44+0000,16,2,28.68359,73.7486,2016-03-20 23:15:28+0000,2014-04-18 01:17:36+0000,FALSE,Temperature/Motion,Lightning,East-1E,"28.68359,73.7486"
9ba3f68e-750c-11e6-834d-5fcfed080ab0,2016-01-02 05:21:19+0000,10,1,56.80458,148.8778,2016-01-18 21:11:52+0000,2013-12-15 09:09:40+0000,FALSE,Temperature,Clone,North-West-1E,"56.80458,148.8778"
9ba3a82f-750c-11e6-834d-5fcfed080ab0,2016-06-12 11:03:39+0000,3,1,87.33403,163.7204,2016-08-02 18:44:15+0000,2014-06-14 18:55:46+0000,FALSE,Temperature/Motion/Humidity,Shadow Council,West-1F,"87.33403,163.7204"
9ba3a8d3-750c-11e6-834d-5fcfed080ab0,2015-11-07 02:19:13+0000,33,2,-50.63874,129.4455,2016-04-15 23:42:28+0000,2015-10-16 12:29:54+0000,TRUE,Motion,Hydro,South-West-1C,"-50.63874,129.4455"
9ba3a86d-750c-11e6-834d-5fcfed080ab0,2016-04-14 19:59:02+0000,32,1,82.76864,49.6999,2016-06-01 01:50:36+0000,2015-02-19 06:20:52+0000,FALSE,Motion,Silence,South-East-1A,"82.76864,49.6999"
9ba3a86f-750c-11e6-834d-5fcfed080ab0,2016-06-08 19:02:00+0000,76,2,-45.56261,20.931,2016-07-10 05:38:58+0000,2014-12-21 02:09:24+0000,FALSE,Humidity,Silence,West-1D,"-45.56261,20.931"
9ba1aca8-750c-11e6-834d-5fcfed080ab0,2015-11-01 20:35:47+0000,3,3,-87.91103,128.7771,2016-04-10 07:11:14+0000,2014-09-24 17:01:58+0000,FALSE,Temperature/Motion/Humidity,Chaos Assembly,South-1C,"-87.91103,128.7771"
9ba52f9c-750c-11e6-834d-5fcfed080ab0,2016-07-27 15:41:48+0000,30,2,66.83147,120.9968,2016-08-03 01:01:24+0000,2015-12-20 14:29:20+0000,FALSE,Temperature/Humidity,Germ,South-West-1E,"66.83147,120.9968"
9ba46bf5-750c-11e6-834d-5fcfed080ab0,2015-11-27 01:58:59+0000,79,2,-89.84144,147.7858,2015-12-28 08:51:18+0000,2014-11-08 11:38:08+0000,FALSE,Temperature/Motion/Humidity,Lightning,North-East-1C,"-89.84144,147.7858"
9ba38100-750c-11e6-834d-5fcfed080ab0,2016-04-30 01:51:01+0000,30,3,-11.51476,39.8216,2016-06-21 00:59:26+0000,2015-12-21 12:49:35+0000,FALSE,Temperature,Phantom,West-1D,"-11.51476,39.8216"
9ba27004-750c-11e6-834d-5fcfed080ab0,2016-02-28 18:45:44+0000,82,3,-10.03144,113.8531,2016-08-13 03:10:21+0000,2014-04-23 01:35:40+0000,FALSE,Humidity,Clone,West-1A,"-10.03144,113.8531"
9ba4444e-750c-11e6-834d-5fcfed080ab0,2015-12-17 03:54:28+0000,7,3,-69.35189,-11.1809,2016-01-31 21:41:07+0000,2015-10-10 11:20:28+0000,FALSE,Humidity,Hydro,South-West-1D,"-69.35189,-11.1809"
9ba444af-750c-11e6-834d-5fcfed080ab0,2016-05-05 04:34:53+0000,88,3,-68.25478,0.618,2016-07-22 06:14:22+0000,2014-04-03 19:32:58+0000,FALSE,Temperature/Humidity,Clone,North-East-1B,"-68.25478,0.618"
9ba57d97-750c-11e6-834d-5fcfed080ab0,2015-11-20 21:47:44+0000,5,2,22.69353,18.8911,2016-04-29 01:48:32+0000,2014-02-01 04:35:52+0000,FALSE,Motion/Humidity,Crew of Iron,North-1A,"22.69353,18.8911"
9ba5a454-750c-11e6-834d-5fcfed080ab0,2016-03-12 22:03:12+0000,32,3,-51.66502,36.6474,2016-07-01 17:45:41+0000,2015-03-07 18:29:31+0000,FALSE,Humidity,Grime,South-1G,"-51.66502,36.6474"
9ba0e903-750c-11e6-834d-5fcfed080ab0,2015-10-29 13:43:00+0000,18,1,-89.67969,-178.9728,2015-12-07 09:38:19+0000,2015-03-20 02:03:25+0000,FALSE,Motion/Humidity,Silence,North-West-1B,"-89.67969,-178.9728"
9b9e02b9-750c-11e6-834d-5fcfed080ab0,2016-01-25 21:16:19+0000,33,2,-6.65428,-65.9134,2016-05-12 17:27:06+0000,2015-10-19 23:29:13+0000,FALSE,Temperature,Silence,South-West-1E,"-6.65428,-65.9134"
9ba073ea-750c-11e6-834d-5fcfed080ab0,2016-03-09 00:02:35+0000,20,2,-0.716778,-132.2033,2016-05-02 23:32:46+0000,2014-12-13 19:51:06+0000,FALSE,Humidity,Twilight,West-1B,"-0.716778,-132.2033"
9ba3d000-750c-11e6-834d-5fcfed080ab0,2016-07-13 21:32:47+0000,39,3,23.91446,-147.4933,2016-08-22 17:09:01+0000,2014-08-07 16:39:41+0000,FALSE,Temperature/Humidity,Hydro,South-West-1C,"23.91446,-147.4933"
9ba3a811-750c-11e6-834d-5fcfed080ab0,2016-01-08 10:37:15+0000,6,3,-32.06641,-36.9356,2016-06-08 14:12:40+0000,2014-07-02 13:35:38+0000,FALSE,Temperature/Motion,Phantom,South-East-1A,"-32.06641,-36.9356"
9ba073b2-750c-11e6-834d-5fcfed080ab0,2015-10-29 18:25:25+0000,99,3,82.3302,-101.8059,2016-05-11 00:05:52+0000,2014-08-09 12:02:49+0000,FALSE,Temperature/Motion/Humidity,Silence,South-East-1D,"82.3302,-101.8059"
9ba3f6cb-750c-11e6-834d-5fcfed080ab0,2015-10-29 10:54:21+0000,43,3,85.34973,-68.4159,2016-01-22 22:12:27+0000,2014-06-26 16:32:34+0000,FALSE,Humidity,Hydro,West-1E,"85.34973,-68.4159"
9ba09ade-750c-11e6-834d-5fcfed080ab0,2016-02-26 14:03:25+0000,59,1,-57.03161,-89.25,2016-06-09 03:53:37+0000,2016-02-10 16:28:35+0000,TRUE,Motion/Humidity,Clone,South-West-1G,"-57.03161,-89.25"
9b9d6671-750c-11e6-834d-5fcfed080ab0,2016-08-07 20:16:57+0000,84,3,-17.9128,-175.8707,2016-08-10 07:07:16+0000,2015-12-24 05:13:50+0000,FALSE,Temperature,Crew of Iron,North-East-1C,"-17.9128,-175.8707"
9ba30bee-750c-11e6-834d-5fcfed080ab0,2016-05-13 02:49:29+0000,24,1,-42.19052,122.4182,2016-06-09 03:29:12+0000,2014-07-29 08:22:07+0000,FALSE,Motion,Clone,North-East-1B,"-42.19052,122.4182"
9ba50851-750c-11e6-834d-5fcfed080ab0,2016-03-23 17:03:20+0000,12,2,47.59117,33.1184,2016-08-12 03:57:39+0000,2015-11-26 15:12:02+0000,FALSE,Temperature/Motion,Clone,North-1F,"47.59117,33.1184"
9ba3cf9f-750c-11e6-834d-5fcfed080ab0,2016-05-27 07:39:03+0000,19,2,-74.84955,176.2757,2016-07-22 22:57:41+0000,2013-12-16 22:54:01+0000,FALSE,Temperature/Motion,Germ,North-West-1B,"-74.84955,176.2757"
9ba41dbd-750c-11e6-834d-5fcfed080ab0,2015-11-07 00:36:28+0000,16,1,-44.28014,23.559,2016-04-22 22:10:14+0000,2015-05-23 03:44:56+0000,FALSE,Temperature,Silence,South-1E,"-44.28014,23.559"
9ba1ac9b-750c-11e6-834d-5fcfed080ab0,2016-03-08 19:27:27+0000,67,2,-66.71521,47.1598,2016-04-17 10:49:57+0000,2014-02-01 06:37:37+0000,FALSE,Motion/Humidity,Chaos Assembly,West-1C,"-66.71521,47.1598"
9ba2bdde-750c-11e6-834d-5fcfed080ab0,2015-09-25 17:12:27+0000,88,1,50.7386,81.3508,2016-05-17 06:08:20+0000,2015-01-11 23:07:04+0000,FALSE,Temperature/Motion,Germ,South-1A,"50.7386,81.3508"
9ba1375c-750c-11e6-834d-5fcfed080ab0,2015-12-09 19:44:26+0000,47,1,24.97197,-65.5528,2016-06-16 09:32:22+0000,2014-09-19 16:43:04+0000,TRUE,Temperature/Motion,Silence,North-West-1C,"24.97197,-65.5528"
9ba09ad3-750c-11e6-834d-5fcfed080ab0,2016-06-08 08:11:44+0000,57,2,-75.72117,110.0696,2016-08-12 14:19:24+0000,2015-12-17 18:02:11+0000,FALSE,Temperature,Parallel,South-1B,"-75.72117,110.0696"
