serial_number,deploy_date,floor,hive_num,latitude,longitude,main_date,manuf_date,retired,sensor_type,vendor,wing,lat_long
9ba5084d-750c-11e6-834d-5fcfed080ab0,2015-10-06 14:46:52+0000,40,1,-59.46122,-0.2782,2016-08-05 00:01:37+0000,2014-10-23 18:10:05+0000,FALSE,Motion/Humidity,Silence,South-1C,"-59.46122,-0.2782"
9ba52e92-750c-11e6-834d-5fcfed080ab0,2015-09-09 08:27:46+0000,3,2,8.39,-95.819,2016-01-06 13:37:13+0000,2014-05-29 08:49:57+0000,FALSE,Temperature/Motion/Humidity,Parallel,North-1C,"8.39,-95.819"
9ba38132-750c-11e6-834d-5fcfed080ab0,2015-12-18 03:51:18+0000,7,3,73.47395,-157.5579,2016-07-26 18:46:31+0000,2014-09-18 02:12:09+0000,FALSE,Temperature,Silence,North-West-1C,"73.47395,-157.5579"
9ba52f80-750c-11e6-834d-5fcfed080ab0,2015-10-13 10:36:01+0000,7,1,-8.92647,-46.3784,2015-12-07 22:03:09+0000,2014-12-09 18:06:10+0000,FALSE,Motion/Humidity,Germ,South-West-1A,"-8.92647,-46.3784"
9ba5f24a-750c-11e6-834d-5fcfed080ab0,2016-03-20 03:49:58+0000,79,3,-80.90962,-134.009,2016-08-01 22:49:18+0000,2014-03-27 12:19:41+0000,FALSE,Temperature/Motion,Twilight,East-1B,"-80.90962,-134.009"
9ba5cb9e-750c-11e6-834d-5fcfed080ab0,2016-04-24 02:58:09+0000,1,3,48.23697,62.6719,2016-05-15 15:05:04+0000,2014-03-11 00:14:34+0000,FALSE,Temperature/Humidity,Parallel,North-East-1C,"48.23697,62.6719"
9ba24864-750c-11e6-834d-5fcfed080ab0,2016-07-19 05:15:25+0000,17,3,61.20647,-151.8283,2016-08-03 06:17:46+0000,2016-03-31 12:15:23+0000,FALSE,Motion,Silence,North-East-1A,"61.20647,-151.8283"
9ba5560e-750c-11e6-834d-5fcfed080ab0,2015-12-13 16:40:51+0000,5,1,-74.47673,-162.2811,2016-05-02 00:25:57+0000,2015-09-17 06:34:48+0000,FALSE,Temperature,Chaos Assembly,South-1A,"-74.47673,-162.2811"
9b943eac-750c-11e6-834d-5fcfed080ab0,2016-01-24 20:58:46+0000,56,3,45.91435,91.1058,2016-06-22 04:58:02+0000,2014-11-06 12:35:44+0000,FALSE,Temperature/Motion/Humidity,Crew of Iron,North-East-1E,"45.91435,91.1058"
9ba4b9ab-750c-11e6-834d-5fcfed080ab0,2016-05-12 04:31:55+0000,6,2,70.01198,-153.7857,2016-06-21 19:00:51+0000,2014-11-16 22:49:25+0000,FALSE,Temperature,Crew of Iron,South-East-1G,"70.01198,-153.7857"
9ba55648-750c-11e6-834d-5fcfed080ab0,2015-12-23 18:38:50+0000,30,2,64.37726,0.7307,2016-07-25 08:24:08+0000,2015-12-23 10:37:47+0000,FALSE,Motion/Humidity,Twilight,East-1F,"64.37726,0.7307"
9ba66719-750c-11e6-834d-5fcfed080ab0,2015-11-02 15:54:54+0000,38,3,-80.37646,-164.8652,2016-06-21 10:47:41+0000,2015-04-14 21:49:53+0000,FALSE,Temperature/Motion,Furor,South-West-1F,"-80.37646,-164.8652"
9ba46bcc-750c-11e6-834d-5fcfed080ab0,2016-08-13 22:19:08+0000,71,2,-8.16782,-84.233,2016-08-15 15:00:51+0000,2016-07-19 10:35:16+0000,FALSE,Temperature/Motion,Furor,South-1C,"-8.16782,-84.233"
9ba1fa99-750c-11e6-834d-5fcfed080ab0,2015-11-28 00:38:00+0000,61,2,-35.1842,-151.5767,2016-07-23 00:52:23+0000,2015-07-12 22:08:00+0000,FALSE,Temperature/Motion,Lightning,East-1F,"-35.1842,-151.5767"
9ba46c33-750c-11e6-834d-5fcfed080ab0,2016-02-26 15:01:26+0000,36,2,-69.92666,-127.148,2016-06-01 21:09:27+0000,2014-01-15 11:12:37+0000,FALSE,Temperature/Motion,Grime,North-East-1E,"-69.92666,-127.148"
9ba35a98-750c-11e6-834d-5fcfed080ab0,2016-05-30 07:48:21+0000,16,2,32.28697,106.552,2016-07-19 01:44:56+0000,2014-04-12 05:15:11+0000,FALSE,Motion,Grime,North-1F,"32.28697,106.552"
9ba61964-750c-11e6-834d-5fcfed080ab0,2015-10-13 10:14:44+0000,84,1,-15.55271,-7.0446,2015-12-15 10:08:36+0000,2015-06-09 16:40:16+0000,FALSE,Temperature/Humidity,Clone,North-1D,"-15.55271,-7.0446"
9ba248bb-750c-11e6-834d-5fcfed080ab0,2016-02-07 16:31:33+0000,24,1,5.52183,-18.6314,2016-04-08 22:37:12+0000,2015-04-04 21:55:07+0000,FALSE,Temperature/Humidity,Furor,North-East-1A,"5.52183,-18.6314"
9ba46be6-750c-11e6-834d-5fcfed080ab0,2015-12-03 21:46:16+0000,5,1,-40.9068,-13.5636,2015-12-10 08:20:23+0000,2014-02-02 10:09:45+0000,FALSE,Motion/Humidity,Silence,North-West-1D,"-40.9068,-13.5636"
9ba0c1cf-750c-11e6-834d-5fcfed080ab0,2016-07-10 20:59:05+0000,64,3,-11.7435,-126.6416,2016-08-26 01:36:02+0000,2013-12-07 09:20:41+0000,FALSE,Temperature/Motion/Humidity,Lightning,East-1A,"-11.7435,-126.6416"
9ba41db7-750c-11e6-834d-5fcfed080ab0,2015-12-06 06:46:26+0000,8,2,-48.95947,-153.5406,2016-02-27 16:46:31+0000,2015-06-20 08:47:12+0000,FALSE,Humidity,Parallel,South-1D,"-48.95947,-153.5406"
9ba46bb0-750c-11e6-834d-5fcfed080ab0,2015-11-27 18:56:34+0000,76,3,69.7802,84.8611,2015-12-29 14:49:46+0000,2014-11-16 04:08:19+0000,FALSE,Temperature/Humidity,Crew of Iron,North-West-1B,"69.7802,84.8611"
9ba52efa-750c-11e6-834d-5fcfed080ab0,2015-11-05 12:38:35+0000,95,2,-0.154554,-146.039,2016-07-30 17:18:11+0000,2015-10-09 01:30:18+0000,FALSE,Humidity,Parallel,South-West-1E,"-0.154554,-146.039"
9b966188-750c-11e6-834d-5fcfed080ab0,2016-02-12 21:04:17+0000,73,3,-44.65177,-138.8302,2016-07-19 10:22:41+0000,2015-03-19 13:01:16+0000,FALSE,Temperature/Motion/Humidity,Chaos Assembly,East-1F,"-44.65177,-138.8302"
9ba1fac9-750c-11e6-834d-5fcfed080ab0,2016-08-12 20:29:13+0000,29,1,-13.47298,100.9007,2016-08-20 19:35:00+0000,2014-07-24 16:26:15+0000,FALSE,Temperature,Hydro,East-1E,"-13.47298,100.9007"
9ba3f6e8-750c-11e6-834d-5fcfed080ab0,2016-07-09 20:13:46+0000,75,3,-80.19851,98.1604,2016-08-14 07:52:51+0000,2014-01-08 08:10:22+0000,FALSE,Temperature/Humidity,Chaos Assembly,North-East-1B,"-80.19851,98.1604"
9ba2975a-750c-11e6-834d-5fcfed080ab0,2016-05-18 18:02:21+0000,99,3,-11.44665,136.2987,2016-06-05 22:26:45+0000,2014-11-24 13:27:43+0000,FALSE,Temperature,Germ,North-West-1F,"-11.44665,136.2987"
9b955012-750c-11e6-834d-5fcfed080ab0,2015-09-02 13:11:59+0000,45,3,-56.25998,-21.395,2015-11-13 22:53:31+0000,2015-05-25 09:43:19+0000,FALSE,Temperature/Humidity,Shadow Council,North-West-1B,"-56.25998,-21.395"
9ba248d5-750c-11e6-834d-5fcfed080ab0,2016-06-15 12:21:30+0000,39,1,57.24298,149.7088,2016-07-23 01:18:13+0000,2015-04-02 02:50:50+0000,FALSE,Humidity,Crew of Iron,North-East-1B,"57.24298,149.7088"
9ba2e4e3-750c-11e6-834d-5fcfed080ab0,2015-11-26 23:57:16+0000,87,3,-85.03922,-51.068,2016-06-29 18:08:50+0000,2015-04-24 03:43:38+0000,FALSE,Temperature/Motion,Twilight,South-East-1E,"-85.03922,-51.068"
9b9ec607-750c-11e6-834d-5fcfed080ab0,2016-06-11 20:20:45+0000,28,1,-19.70648,-164.0552,2016-07-10 22:46:15+0000,2015-11-09 00:42:23+0000,FALSE,Temperature/Motion,Germ,South-West-1D,"-19.70648,-164.0552"
9b96afa2-750c-11e6-834d-5fcfed080ab0,2015-12-06 12:45:33+0000,50,1,-75.08446,-124.1998,2016-05-06 20:09:57+0000,2014-06-11 20:04:21+0000,FALSE,Temperature/Humidity,Chaos Assembly,North-1E,"-75.08446,-124.1998"
9ba52f64-750c-11e6-834d-5fcfed080ab0,2016-05-10 12:03:56+0000,13,1,67.09304,-134.7797,2016-07-26 18:32:54+0000,2015-08-06 22:06:43+0000,FALSE,Motion,Parallel,East-1F,"67.09304,-134.7797"
9ba44476-750c-11e6-834d-5fcfed080ab0,2016-02-10 01:59:29+0000,6,2,-70.38023,-85.5207,2016-03-01 04:16:55+0000,2014-01-29 07:33:11+0000,FALSE,Temperature/Motion,Furor,South-West-1B,"-70.38023,-85.5207"
9ba5563a-750c-11e6-834d-5fcfed080ab0,2015-12-22 22:46:05+0000,25,1,43.55026,108.6208,2016-07-21 20:26:27+0000,2015-12-06 08:16:05+0000,FALSE,Temperature,Germ,South-West-1F,"43.55026,108.6208"
9ba221c4-750c-11e6-834d-5fcfed080ab0,2015-10-11 08:51:23+0000,57,2,-80.06193,-11.4116,2015-10-17 13:02:31+0000,2014-02-10 04:54:08+0000,FALSE,Temperature/Humidity,Furor,North-1E,"-80.06193,-11.4116"
9ba4b9a7-750c-11e6-834d-5fcfed080ab0,2015-11-10 08:12:17+0000,39,2,8.805,46.3251,2015-12-20 04:37:26+0000,2013-12-12 22:46:24+0000,FALSE,Motion,Grime,North-West-1F,"8.805,46.3251"
9ba4e0b4-750c-11e6-834d-5fcfed080ab0,2015-11-07 01:15:14+0000,79,2,43.2605,88.6616,2016-05-23 09:02:51+0000,2015-09-11 19:37:37+0000,FALSE,Temperature/Humidity,Silence,South-West-1D,"43.2605,88.6616"
9ba18520-750c-11e6-834d-5fcfed080ab0,2015-12-08 11:52:07+0000,63,1,40.51697,-177.7415,2016-07-22 18:10:43+0000,2014-05-14 19:16:07+0000,FALSE,Temperature/Humidity,Hydro,North-1E,"40.51697,-177.7415"
9ba41d60-750c-11e6-834d-5fcfed080ab0,2015-11-06 07:31:23+0000,9,3,27.35573,-173.7297,2016-02-21 02:06:08+0000,2014-06-18 00:01:53+0000,FALSE,Motion/Humidity,Twilight,North-East-1D,"27.35573,-173.7297"
9ba52f33-750c-11e6-834d-5fcfed080ab0,2016-02-18 05:59:18+0000,14,2,-4.34798,4.7823,2016-03-09 17:32:03+0000,2014-11-03 04:34:40+0000,FALSE,Motion/Humidity,Clone,South-West-1E,"-4.34798,4.7823"
9ba41d90-750c-11e6-834d-5fcfed080ab0,2016-04-16 11:49:18+0000,71,3,-85.42081,132.6867,2016-08-06 13:30:09+0000,2014-10-03 05:41:18+0000,FALSE,Temperature/Humidity,Parallel,South-East-1D,"-85.42081,132.6867"
9ba1101f-750c-11e6-834d-5fcfed080ab0,2016-01-20 06:29:46+0000,14,1,49.07167,113.181,2016-01-31 22:37:14+0000,2014-03-20 03:51:40+0000,FALSE,Temperature/Humidity,Grime,East-1A,"49.07167,113.181"
9b9eed24-750c-11e6-834d-5fcfed080ab0,2015-09-28 22:38:13+0000,44,3,76.04488,-34.9629,2016-04-24 01:00:37+0000,2015-05-16 08:10:30+0000,FALSE,Motion/Humidity,Twilight,West-1A,"76.04488,-34.9629"
9ba52e9e-750c-11e6-834d-5fcfed080ab0,2016-08-08 11:16:28+0000,27,3,-47.10482,-59.5956,2016-08-28 07:13:19+0000,2014-03-24 20:46:49+0000,FALSE,Humidity,Clone,South-1E,"-47.10482,-59.5956"
9ba29692-750c-11e6-834d-5fcfed080ab0,2016-05-06 18:01:07+0000,48,3,-84.16618,-80.6837,2016-06-08 22:04:54+0000,2014-04-12 23:47:29+0000,FALSE,Humidity,Chaos Assembly,South-East-1C,"-84.16618,-80.6837"
9b9947ba-750c-11e6-834d-5fcfed080ab0,2015-11-14 03:35:20+0000,46,2,-72.86621,-27.777,2015-12-24 21:04:10+0000,2014-07-21 17:43:57+0000,FALSE,Temperature,Clone,North-West-1F,"-72.86621,-27.777"
9ba1fabb-750c-11e6-834d-5fcfed080ab0,2016-03-13 02:42:52+0000,50,2,12.70117,-178.8218,2016-04-07 01:56:45+0000,2014-11-29 02:11:25+0000,FALSE,Temperature/Motion/Humidity,Clone,South-1A,"12.70117,-178.8218"
9ba10ff7-750c-11e6-834d-5fcfed080ab0,2016-03-22 08:51:49+0000,38,2,-48.90704,-77.0558,2016-08-26 16:00:28+0000,2015-10-28 15:38:50+0000,FALSE,Motion,Germ,South-East-1C,"-48.90704,-77.0558"
9ba3817c-750c-11e6-834d-5fcfed080ab0,2015-10-19 23:35:50+0000,3,2,-66.08045,153.7118,2016-04-25 09:04:25+0000,2015-08-30 13:39:56+0000,FALSE,Temperature/Motion,Twilight,South-West-1G,"-66.08045,153.7118"
9ba5a407-750c-11e6-834d-5fcfed080ab0,2016-01-06 12:15:34+0000,60,3,69.16177,46.011,2016-01-14 02:25:20+0000,2014-10-06 17:40:42+0000,FALSE,Temperature/Motion/Humidity,Germ,North-West-1A,"69.16177,46.011"
9ba3f6a8-750c-11e6-834d-5fcfed080ab0,2015-11-28 07:21:44+0000,14,3,-46.43017,-13.7194,2016-04-06 10:09:37+0000,2014-06-02 19:33:47+0000,FALSE,Temperature,Hydro,South-1G,"-46.43017,-13.7194"
9ba29701-750c-11e6-834d-5fcfed080ab0,2016-06-08 16:28:50+0000,97,2,-34.1629,0.1821,2016-06-22 15:20:04+0000,2013-12-11 14:05:08+0000,FALSE,Motion,Twilight,West-1F,"-34.1629,0.1821"
9b937b58-750c-11e6-834d-5fcfed080ab0,2016-03-24 21:12:51+0000,99,1,-87.03372,-54.8893,2016-06-13 06:29:57+0000,2014-05-11 04:34:53+0000,FALSE,Humidity,Lightning,East-1D,"-87.03372,-54.8893"
9ba38102-750c-11e6-834d-5fcfed080ab0,2016-07-05 05:59:42+0000,51,1,21.95938,68.7138,2016-07-09 00:36:37+0000,2015-12-13 20:11:44+0000,FALSE,Motion,Chaos Assembly,East-1A,"21.95938,68.7138"
9ba2215b-750c-11e6-834d-5fcfed080ab0,2016-02-05 19:25:16+0000,34,3,56.01027,20.586,2016-04-23 12:04:17+0000,2014-04-04 08:27:24+0000,FALSE,Temperature,Hydro,South-West-1G,"56.01027,20.586"
9ba073b8-750c-11e6-834d-5fcfed080ab0,2016-04-24 17:22:04+0000,4,2,-28.54138,-158.0858,2016-06-19 01:52:31+0000,2014-07-25 13:11:23+0000,FALSE,Temperature/Motion,Clone,North-East-1E,"-28.54138,-158.0858"
9ba507a3-750c-11e6-834d-5fcfed080ab0,2015-09-12 21:26:17+0000,1,2,73.02192,157.8419,2015-12-23 12:04:29+0000,2014-08-07 20:14:33+0000,TRUE,Humidity,Furor,South-East-1A,"73.02192,157.8419"
9ba1856c-750c-11e6-834d-5fcfed080ab0,2015-09-10 05:17:27+0000,40,2,-26.13557,129.6916,2016-08-09 19:10:13+0000,2015-07-16 13:41:28+0000,FALSE,Humidity,Crew of Iron,North-1B,"-26.13557,129.6916"
9ba4ba35-750c-11e6-834d-5fcfed080ab0,2016-08-06 04:29:05+0000,91,3,-79.47477,-161.8341,2016-08-25 18:30:07+0000,2013-12-16 20:01:47+0000,FALSE,Temperature/Humidity,Shadow Council,East-1D,"-79.47477,-161.8341"
9ba6194e-750c-11e6-834d-5fcfed080ab0,2016-05-16 02:59:08+0000,88,2,-75.97907,-175.357,2016-06-12 15:20:00+0000,2015-05-31 15:38:20+0000,FALSE,Motion,Silence,West-1G,"-75.97907,-175.357"
9ba444b1-750c-11e6-834d-5fcfed080ab0,2015-12-21 04:53:38+0000,10,2,47.18231,68.6617,2016-07-25 04:15:33+0000,2015-08-26 10:23:43+0000,FALSE,Temperature,Hydro,North-1B,"47.18231,68.6617"
9b9f1414-750c-11e6-834d-5fcfed080ab0,2016-06-22 20:39:47+0000,40,2,-78.51313,20.3324,2016-06-24 08:55:53+0000,2016-04-19 16:10:34+0000,FALSE,Temperature,Valhalla,South-West-1A,"-78.51313,20.3324"
9b9772f1-750c-11e6-834d-5fcfed080ab0,2016-02-14 23:29:40+0000,40,3,-30.45265,-135.5346,2016-07-28 13:54:57+0000,2015-05-18 22:03:01+0000,FALSE,Motion/Humidity,Shadow Council,South-West-1F,"-30.45265,-135.5346"
9ba1d39b-750c-11e6-834d-5fcfed080ab0,2015-12-08 03:51:34+0000,9,3,84.71068,-134.8089,2016-02-10 08:29:05+0000,2014-07-18 07:47:30+0000,FALSE,Humidity,Germ,South-1B,"84.71068,-134.8089"
9ba1d3c0-750c-11e6-834d-5fcfed080ab0,2016-02-04 13:35:18+0000,10,1,-16.34984,-110.6164,2016-07-03 15:35:40+0000,2016-01-03 11:07:26+0000,TRUE,Humidity,Hydro,South-1G,"-16.34984,-110.6164"
9ba1851a-750c-11e6-834d-5fcfed080ab0,2016-05-14 05:29:15+0000,82,1,70.69524,-93.1846,2016-05-28 20:44:26+0000,2015-09-06 16:28:29+0000,FALSE,Temperature/Motion/Humidity,Parallel,East-1C,"70.69524,-93.1846"
9b9fb055-750c-11e6-834d-5fcfed080ab0,2015-10-28 10:00:51+0000,78,1,-39.87816,-176.9513,2016-04-07 18:56:05+0000,2014-08-06 19:13:14+0000,FALSE,Temperature,Hydro,South-West-1F,"-39.87816,-176.9513"
9ba5f23b-750c-11e6-834d-5fcfed080ab0,2016-03-16 11:52:01+0000,60,2,52.34076,39.705,2016-05-30 17:16:53+0000,2015-02-12 22:31:57+0000,FALSE,Motion/Humidity,Clone,South-1E,"52.34076,39.705"
9ba22185-750c-11e6-834d-5fcfed080ab0,2016-08-07 08:02:19+0000,14,2,74.50815,-92.1635,2016-08-12 00:56:54+0000,2014-02-22 21:54:38+0000,FALSE,Temperature/Humidity,Twilight,North-East-1C,"74.50815,-92.1635"
9b93c977-750c-11e6-834d-5fcfed080ab0,2016-05-24 10:03:38+0000,68,3,73.22146,124.3006,2016-06-22 19:10:47+0000,2014-10-16 21:58:32+0000,FALSE,Humidity,Twilight,South-West-1G,"73.22146,124.3006"
9b9d8d74-750c-11e6-834d-5fcfed080ab0,2015-10-09 08:46:32+0000,38,3,-44.94591,-41.1993,2016-01-16 17:58:51+0000,2014-02-16 18:54:09+0000,FALSE,Motion,Silence,South-West-1E,"-44.94591,-41.1993"
9ba52eda-750c-11e6-834d-5fcfed080ab0,2016-06-22 22:39:03+0000,24,1,83.23113,-132.095,2016-08-19 11:52:00+0000,2015-09-02 19:04:39+0000,FALSE,Temperature,Twilight,North-East-1F,"83.23113,-132.095"
9ba3cfef-750c-11e6-834d-5fcfed080ab0,2016-07-28 23:45:59+0000,14,3,29.9636,177.1989,2016-08-08 01:23:44+0000,2016-06-24 21:14:28+0000,FALSE,Temperature,Phantom,South-West-1E,"29.9636,177.1989"
9ba46b72-750c-11e6-834d-5fcfed080ab0,2016-04-21 01:48:12+0000,18,1,-78.79729,-42.625,2016-08-08 10:09:43+0000,2015-09-24 07:07:24+0000,FALSE,Temperature/Motion,Silence,South-East-1A,"-78.79729,-42.625"
9ba3cfd2-750c-11e6-834d-5fcfed080ab0,2015-10-25 15:47:50+0000,4,1,-3.9481,-59.0764,2016-07-25 05:59:55+0000,2014-11-12 23:05:05+0000,FALSE,Temperature,Twilight,South-West-1E,"-3.9481,-59.0764"
9b9f8959-750c-11e6-834d-5fcfed080ab0,2016-04-03 09:35:32+0000,22,2,37.30916,133.1503,2016-07-10 07:49:23+0000,2014-05-16 06:56:58+0000,FALSE,Motion/Humidity,Hydro,North-East-1B,"37.30916,133.1503"
9b9eed28-750c-11e6-834d-5fcfed080ab0,2016-07-04 16:07:14+0000,88,3,53.02022,160.2485,2016-08-27 14:53:40+0000,2016-06-22 04:24:00+0000,FALSE,Temperature/Motion/Humidity,Phantom,East-1A,"53.02022,160.2485"
9ba26f95-750c-11e6-834d-5fcfed080ab0,2016-03-09 11:26:03+0000,66,3,-17.12946,-83.3959,2016-05-06 21:06:21+0000,2014-09-21 14:06:38+0000,FALSE,Motion/Humidity,Germ,East-1D,"-17.12946,-83.3959"
9ba5caf5-750c-11e6-834d-5fcfed080ab0,2016-02-27 12:50:24+0000,84,3,-51.70036,176.8386,2016-06-03 01:49:04+0000,2014-01-14 07:02:31+0000,FALSE,Temperature/Motion/Humidity,Silence,East-1G,"-51.70036,176.8386"
9ba57d95-750c-11e6-834d-5fcfed080ab0,2015-12-13 01:51:45+0000,46,3,-23.15901,153.1744,2016-03-28 09:39:17+0000,2014-03-31 19:27:57+0000,FALSE,Temperature/Humidity,Shadow Council,North-East-1F,"-23.15901,153.1744"
9b9fd789-750c-11e6-834d-5fcfed080ab0,2016-07-27 17:49:57+0000,40,3,84.80443,75.5839,2016-08-11 21:52:30+0000,2014-07-21 18:26:39+0000,FALSE,Humidity,Phantom,South-1B,"84.80443,75.5839"
9ba57d55-750c-11e6-834d-5fcfed080ab0,2016-02-05 15:59:40+0000,10,3,-14.46655,-57.1148,2016-05-12 10:46:11+0000,2015-04-24 02:53:20+0000,FALSE,Humidity,Phantom,North-West-1C,"-14.46655,-57.1148"
9ba5cba3-750c-11e6-834d-5fcfed080ab0,2016-06-27 12:36:44+0000,61,3,-34.05812,-71.0148,2016-08-13 22:27:35+0000,2015-12-15 23:27:35+0000,FALSE,Motion,Germ,West-1E,"-34.05812,-71.0148"
9b9e29be-750c-11e6-834d-5fcfed080ab0,2016-02-09 18:47:09+0000,35,1,-28.27463,67.4391,2016-07-13 17:27:20+0000,2015-12-17 05:38:29+0000,FALSE,Temperature/Humidity,Furor,East-1C,"-28.27463,67.4391"
9ba296b9-750c-11e6-834d-5fcfed080ab0,2016-04-19 16:27:14+0000,29,1,-50.39155,123.7987,2016-07-22 22:14:50+0000,2014-11-15 04:56:40+0000,FALSE,Humidity,Furor,South-1C,"-50.39155,123.7987"
9ba3cf5f-750c-11e6-834d-5fcfed080ab0,2016-01-13 01:56:48+0000,48,1,27.15311,-125.5963,2016-05-07 02:42:58+0000,2014-04-30 11:54:16+0000,FALSE,Motion,Shadow Council,North-West-1D,"27.15311,-125.5963"
9ba4b9a3-750c-11e6-834d-5fcfed080ab0,2016-02-20 12:33:09+0000,77,2,73.85974,14.0713,2016-06-11 07:39:49+0000,2014-09-25 13:45:24+0000,FALSE,Temperature/Motion/Humidity,Silence,North-West-1G,"73.85974,14.0713"
9ba3cfdb-750c-11e6-834d-5fcfed080ab0,2016-04-02 01:55:51+0000,46,3,82.99745,-173.7337,2016-07-29 05:40:22+0000,2015-07-03 07:45:18+0000,FALSE,Temperature/Motion/Humidity,Hydro,South-West-1E,"82.99745,-173.7337"
9ba3a8d4-750c-11e6-834d-5fcfed080ab0,2016-05-04 07:16:14+0000,8,2,24.4375,104.0772,2016-06-08 09:46:29+0000,2015-01-25 05:08:35+0000,FALSE,Humidity,Parallel,East-1E,"24.4375,104.0772"
9ba333c5-750c-11e6-834d-5fcfed080ab0,2016-02-08 19:49:19+0000,7,2,35.30705,-131.96,2016-03-02 10:11:29+0000,2015-10-01 14:28:11+0000,FALSE,Motion,Crew of Iron,South-East-1C,"35.30705,-131.96"
9ba57cd4-750c-11e6-834d-5fcfed080ab0,2016-04-13 23:38:21+0000,7,2,35.6767,76.3963,2016-08-01 05:06:07+0000,2014-01-02 17:04:06+0000,FALSE,Humidity,Shadow Council,West-1D,"35.6767,76.3963"
9ba3cfa5-750c-11e6-834d-5fcfed080ab0,2015-12-08 10:33:30+0000,48,3,-6.58938,46.4544,2016-02-12 01:16:35+0000,2015-02-07 16:15:47+0000,FALSE,Motion,Lightning,North-1G,"-6.58938,46.4544"
9b980f3a-750c-11e6-834d-5fcfed080ab0,2015-10-30 13:26:48+0000,38,2,-17.24842,129.7728,2016-07-30 10:16:36+0000,2014-02-20 05:05:43+0000,FALSE,Motion,Chaos Assembly,West-1D,"-17.24842,129.7728"
9ba5a437-750c-11e6-834d-5fcfed080ab0,2016-06-05 07:10:46+0000,73,1,-60.46253,-46.76,2016-06-05 12:21:28+0000,2015-06-25 04:01:43+0000,FALSE,Temperature/Motion/Humidity,Clone,North-East-1B,"-60.46253,-46.76"
9b9a5923-750c-11e6-834d-5fcfed080ab0,2016-07-30 03:54:23+0000,20,2,55.73324,-155.0358,2016-08-19 04:41:24+0000,2015-10-03 10:49:06+0000,FALSE,Temperature,Furor,North-East-1E,"55.73324,-155.0358"
9ba2be30-750c-11e6-834d-5fcfed080ab0,2016-04-19 17:13:06+0000,43,2,-51.67102,-121.3881,2016-08-03 09:21:50+0000,2015-12-02 23:00:43+0000,FALSE,Humidity,Phantom,South-1G,"-51.67102,-121.3881"
9ba2bdda-750c-11e6-834d-5fcfed080ab0,2016-03-19 16:59:34+0000,41,3,-13.88227,25.3498,2016-07-29 16:52:56+0000,2014-12-23 19:42:14+0000,FALSE,Humidity,Twilight,South-East-1B,"-13.88227,25.3498"
9ba27044-750c-11e6-834d-5fcfed080ab0,2016-02-06 23:38:30+0000,60,1,21.14901,-29.5694,2016-04-05 18:58:00+0000,2015-04-07 13:19:35+0000,FALSE,Temperature,Valhalla,North-1G,"21.14901,-29.5694"
9ba640da-750c-11e6-834d-5fcfed080ab0,2016-07-16 09:50:31+0000,43,1,-74.83344,-66.9861,2016-08-27 00:05:45+0000,2015-12-22 05:36:52+0000,FALSE,Motion/Humidity,Silence,North-West-1E,"-74.83344,-66.9861"
9ba46c03-750c-11e6-834d-5fcfed080ab0,2015-12-02 05:32:54+0000,9,1,44.28143,-129.1332,2016-01-17 06:45:28+0000,2014-10-20 20:03:34+0000,FALSE,Motion,Silence,North-East-1B,"44.28143,-129.1332"
9ba221bd-750c-11e6-834d-5fcfed080ab0,2016-01-02 22:22:31+0000,34,3,20.5959,-59.7566,2016-03-07 18:56:32+0000,2014-09-22 15:13:51+0000,FALSE,Temperature/Motion/Humidity,Germ,North-West-1F,"20.5959,-59.7566"
9ba30bc0-750c-11e6-834d-5fcfed080ab0,2015-12-22 07:31:30+0000,22,3,87.3405,139.5172,2016-08-05 09:40:14+0000,2015-10-09 10:25:45+0000,FALSE,Temperature/Motion,Furor,East-1D,"87.3405,139.5172"
9ba27033-750c-11e6-834d-5fcfed080ab0,2015-10-13 23:14:06+0000,22,2,76.32907,-103.156,2016-08-17 07:25:47+0000,2015-08-28 18:24:58+0000,FALSE,Humidity,Grime,East-1A,"76.32907,-103.156"
9ba0e8ea-750c-11e6-834d-5fcfed080ab0,2015-12-18 20:23:58+0000,56,1,-19.55267,99.9449,2016-06-28 22:29:53+0000,2014-06-11 13:01:10+0000,FALSE,Motion/Humidity,Twilight,South-West-1G,"-19.55267,99.9449"
9b9a5920-750c-11e6-834d-5fcfed080ab0,2016-06-07 00:55:43+0000,53,1,7.39436,141.7699,2016-08-24 18:07:24+0000,2016-05-27 09:43:31+0000,FALSE,Motion,Valhalla,West-1C,"7.39436,141.7699"
9ba5f282-750c-11e6-834d-5fcfed080ab0,2016-03-05 08:11:05+0000,37,1,38.92915,-171.3901,2016-04-26 06:32:37+0000,2013-12-21 04:41:21+0000,FALSE,Humidity,Silence,East-1D,"38.92915,-171.3901"
9ba667b4-750c-11e6-834d-5fcfed080ab0,2015-11-26 18:27:26+0000,39,1,-74.91317,-157.4101,2016-07-26 23:56:33+0000,2015-10-02 18:37:13+0000,FALSE,Temperature/Motion,Furor,South-1F,"-74.91317,-157.4101"
9ba1370a-750c-11e6-834d-5fcfed080ab0,2015-09-30 06:55:07+0000,20,1,18.37962,150.0203,2015-12-05 04:43:48+0000,2014-03-01 06:43:07+0000,FALSE,Temperature,Hydro,South-East-1D,"18.37962,150.0203"
